,Unnamed: 0,code,最新价,最新涨跌幅,market_code,股票代码,流通a股[20100104],股票简称,dde大单净流入量[20100104],资金流向[20100104],dde大单净量[20100104],集中度90[20100104],主力资金流向[20100104],主力卖出金额[20100104],90%成本上限[20100104],主力买入金额[20100104],平均成本[20100104],资金流出inner[20100104],收盘获利[20100104],集中度70[20100104],90%成本下限[20100104],资金流入inner[20100104]
34,34.0,779,8.73,0.46,33,000779.SZ,160115408.0,甘咨询,-2896073.0,-32087704.0,-1.80874098,18.702,-24496764.0,35110615.0,7.68,10613851.0,6.92,65975196.0,74.529,15.152,5.26,33887492.0
35,35.0,697,7.99,1.267,33,000697.SZ,132588021.0,炼石航空,,,,,,,,,,,,,,
36,36.0,768,26.37,2.249,33,000768.SZ,1524974338.0,中航西飞,364934.0,11474130.0,0.0239305,14.286,5254574.0,55691303.0,15.84,60945877.0,14.4,135966514.0,54.021,9.913,11.88,147440644.0
37,37.0,953,6.24,3.827,33,000953.SZ,149447490.0,河化股份,-791700.0,-13164473.0,-0.52975129,10.613,-7578080.0,10739863.0,9.38,3161783.0,8.62,22948959.0,32.496,5.896,7.58,9784486.0
38,38.0,782,5.72,0.704,33,000782.SZ,404507652.0,美达股份,-78028.0,-3670000.0,-0.01928962,12.338,-473919.0,3366275.0,6.92,2892356.0,6.34,14178768.0,29.573,8.885,5.4,10508768.0
39,39.0,702,6.36,-0.625,33,000702.SZ,266624549.0,正虹科技,-81541.0,1367460.0,-0.03058271,9.624,1160218.0,3930395.0,7.29,5090613.0,6.75,17045194.0,41.831,5.804,6.01,18412654.0
40,40.0,792,24.2,4.445,33,000792.SZ,390747343.0,盐湖股份,1209814.0,88628370.0,0.30961541,10.592,89085543.0,64041998.0,40.2,153127541.0,36.3,122345724.0,82.499,8.16,32.5,210974094.0
41,41.0,822,8.26,1.724,33,000822.SZ,895083093.0,山东海化,-521175.0,-7288533.0,-0.05822644,15.063,-4496580.0,9305985.0,8.25,4809405.0,7.38,31189273.0,63.325,10.46,6.09,23900740.0
42,42.0,797,2.86,1.779,33,000797.SZ,334381580.0,中国武夷,-481792.0,-11314760.0,-0.14408449,11.609,-4099528.0,4484260.0,2.74,384732.0,2.5,15467312.0,22.606,7.143,2.17,4152552.0
43,43.0,709,2.32,1.31,33,000709.SZ,1769945044.0,河钢股份,,,,,,,,,,,,,,
44,44.0,718,3.1,1.974,33,000718.SZ,1064661814.0,苏宁环球,-2619869.0,-55201748.0,-0.24607523,20.0,-36409793.0,44803393.0,9.6,8393600.0,8.04,87333796.0,19.846,14.286,6.4,32132048.0
45,45.0,856,8.72,9.962,33,000856.SZ,132070579.0,冀东装备,-185370.0,-5344239.0,-0.14035677,8.344,-1416030.0,1416030.0,8.18,0.0,7.5,9456428.0,66.547,3.882,6.92,4112189.0
46,46.0,785,3.83,1.862,33,000785.SZ,251089142.0,居然之家,456941.0,4938103.0,0.18198358,16.598,4781694.0,1186069.0,11.24,5967763.0,10.32,10164996.0,75.408,10.345,8.04,15103099.0
47,47.0,830,13.13,2.658,33,000830.SZ,1046176827.0,鲁西化工,1477777.0,15126918.0,0.14125499,54.717,9844201.0,17475395.0,2.46,27319596.0,1.92,40826665.0,64.579,33.333,0.72,55953583.0
48,48.0,861,2.24,2.283,33,000861.SZ,149138681.0,海印股份,84727.0,-9880860.0,0.05681088,11.263,-857646.0,13047723.0,3.26,12190077.0,3.1,36448354.0,71.064,6.468,2.6,26567494.0
49,49.0,820,4.57,3.628,33,000820.SZ,216140757.0,神雾节能,1454917.0,11957948.0,0.67313404,9.871,5016664.0,12650141.0,6.4,17666805.0,5.87,28017639.0,67.779,5.673,5.25,39975587.0
50,50.0,880,,,33,000880.SZ,132135000.0,潍柴重机,205646.0,8859265.0,0.15563325,8.891,5007513.0,5070678.0,14.88,10078191.0,13.71,20473069.0,70.913,6.257,12.45,29332334.0
51,51.0,761,3.18,1.597,33,000761.SZ,697589950.0,本钢板材,-64601.0,766719.0,-0.0092606,25.116,-450145.0,803039.0,8.07,352894.0,5.7,4325804.0,34.338,10.649,4.83,5092523.0
52,52.0,755,5.16,3.407,33,000755.SZ,469224502.0,山西路桥,230764.0,3678058.0,0.04917987,13.192,1879303.0,12447451.0,10.64,14326754.0,9.84,33064595.0,58.876,7.724,8.16,36742653.0
53,53.0,860,20.82,3.274,33,000860.SZ,232408260.0,顺鑫农业,-47611.0,7695200.0,-0.02048593,11.772,5787412.0,57107105.0,12.96,62894517.0,12.09,105244963.0,71.447,7.731,10.23,112940163.0
54,54.0,888,6.54,1.238,33,000888.SZ,147023541.0,峨眉山A,-240000.0,-2667602.0,-0.16323916,17.696,-2266782.0,2777582.0,5.72,510800.0,5.16,9114478.0,67.091,13.131,4.0,6446876.0
55,55.0,788,7.3,3.546,33,000788.SZ,152108071.0,北大医药,-146440.0,1913907.0,-0.09627366,23.13,-942335.0,4243447.0,7.08,3301112.0,6.54,10173762.0,77.714,18.213,4.42,12087669.0
56,56.0,752,3.64,2.535,33,000752.SZ,263732059.0,*ST西发,-164149.0,-4452792.0,-0.06224082,11.073,-1858886.0,5031875.0,9.78,3172989.0,8.88,13204884.0,41.576,6.937,7.83,8752092.0
57,57.0,931,6.16,1.316,33,000931.SZ,506514030.0,中关村,-261159.0,-3613606.0,-0.05156007,11.491,-1696850.0,4203654.0,7.18,2506804.0,6.56,19115408.0,43.12,6.991,5.7,15501802.0
58,58.0,885,11.5,6.089,33,000885.SZ,66598725.0,城发环境,128499.0,-4560235.0,0.19294514,4.068,186117.0,3819936.0,7.93,4006053.0,7.63,13622777.0,60.331,2.685,7.31,9062542.0
59,59.0,790,4.69,3.304,33,000790.SZ,144495044.0,华神科技,132654.0,3745661.0,0.09180522,8.552,1228310.0,2379606.0,3.11,3607916.0,2.9,8744095.0,54.5,5.336,2.62,12489756.0
60,60.0,883,4.69,-0.213,33,000883.SZ,191769329.0,湖北能源,362627.0,2027693.0,0.18909541,12.878,3928638.0,8914009.0,3.55,12842647.0,3.17,42716176.0,86.61,8.453,2.74,44743869.0
61,61.0,739,19.16,9.674,33,000739.SZ,209283319.0,普洛药业,-199802.0,-5493846.0,-0.09546963,13.097,-1977793.0,2277793.0,3.67,300000.0,3.23,11314107.0,18.393,8.75,2.82,5820261.0
62,62.0,812,5.5,2.804,33,000812.SZ,372761567.0,陕西金叶,105167.0,5044705.0,0.02821294,18.895,971137.0,1808133.0,4.09,2779270.0,3.63,9586368.0,51.047,13.514,2.79,14631073.0
63,63.0,926,4.21,2.683,33,000926.SZ,523829047.0,福星股份,-4348927.0,-59080135.0,-0.83021876,22.772,-54159635.0,67365636.0,12.4,13206001.0,10.45,105820528.0,40.389,12.15,7.8,46740393.0
64,64.0,961,2.29,1.778,33,000961.SZ,210530000.0,中南建设,-337029.0,-18916026.0,-0.16008597,24.253,-13096857.0,22122493.0,5.61,9025636.0,4.53,38287681.0,66.171,12.667,3.42,19371655.0
65,65.0,886,4.12,0.98,33,000886.SZ,941643778.0,海南高速,6978017.0,60545851.0,0.74104637,19.397,48587049.0,50051085.0,5.54,98638134.0,5.14,113626140.0,89.021,7.298,3.74,174171991.0
66,66.0,911,7.81,0.515,33,000911.SZ,286640000.0,南宁糖业,1955658.0,72894628.0,0.68226975,12.887,52149105.0,34655907.0,24.22,86805012.0,22.47,91173283.0,83.599,8.36,18.69,164067911.0
67,67.0,798,10.63,0.283,33,000798.SZ,130388654.0,中水渔业,-449049.0,-2516417.0,-0.3443927,6.573,-3632539.0,7647956.0,8.35,4015417.0,7.88,23132618.0,47.183,4.204,7.32,20616201.0
68,68.0,751,3.13,1.295,33,000751.SZ,1110105334.0,锌业股份,879294.0,5050721.0,0.07920816,13.219,7445103.0,5200156.0,7.28,12645259.0,6.62,27561956.0,61.125,9.598,5.58,32612677.0
69,69.0,777,10.14,1.603,33,000777.SZ,146718921.0,中核科技,10497.0,6415056.0,0.0071545,13.071,2063733.0,3082292.0,10.77,5146025.0,10.05,13594280.0,45.61,5.882,8.28,20009336.0
70,70.0,933,15.39,1.718,33,000933.SZ,749920238.0,神火股份,35330.0,1890284.0,0.00471117,22.12,2352891.0,46907218.0,15.9,49260109.0,13.2,74868810.0,89.855,16.216,10.14,76759094.0
71,71.0,801,8.27,-0.72,33,000801.SZ,132035903.0,四川九洲,0.0,68925.0,0.0,15.261,0.0,0.0,2.87,0.0,2.56,5318636.0,83.83,11.377,2.11,5387561.0
72,72.0,809,3.37,3.058,33,000809.SZ,114568961.0,ST新城,-84900.0,-7468218.0,-0.07410384,13.61,-3124373.0,3124373.0,11.52,0.0,9.96,8125493.0,45.142,9.524,8.76,657275.0
73,73.0,848,8.2,2.117,33,000848.SZ,189982381.0,承德露露,-1156578.0,-31261810.0,-0.60878172,86.607,-31241076.0,36220904.0,2.09,4979828.0,1.3,52705385.0,86.331,67.401,0.15,21443575.0
74,74.0,800,7.34,0.963,33,000800.SZ,1411740777.0,一汽解放,-1328766.0,-42777733.0,-0.09412252,25.45,-60291368.0,150341698.0,24.4,90050330.0,17.3,184596543.0,86.029,20.309,14.5,141818810.0
75,75.0,757,4.04,1.763,33,000757.SZ,149130462.0,浩物股份,,,,,,,,,,,,,,
76,76.0,819,19.44,10.017,33,000819.SZ,140827118.0,岳阳兴长,158956.0,4607873.0,0.11287315,8.999,2762757.0,2194231.0,12.9,4956988.0,12.0,9619270.0,48.452,5.317,10.77,14227143.0
77,77.0,957,13.57,1.042,33,000957.SZ,208666055.0,中通客车,-2805164.0,-39488717.0,-1.34433174,8.235,-31057281.0,34558310.0,5.06,3501029.0,4.71,62518226.0,39.392,3.949,4.29,23029509.0
78,78.0,937,6.84,0.736,33,000937.SZ,787952533.0,冀中能源,-281096.0,3296144.0,-0.03567423,24.138,-4585480.0,83662538.0,15.12,79077058.0,12.32,120969824.0,68.34,16.384,9.24,124265968.0
79,79.0,795,6.8,2.256,33,000795.SZ,190998030.0,英洛华,129150.0,9729767.0,0.0676185,11.381,1763200.0,4011542.0,5.04,5774742.0,4.51,15618970.0,25.629,8.156,4.01,25348737.0
80,80.0,959,3.63,1.397,33,000959.SZ,1206150119.0,首钢股份,-2698221.0,-19144124.0,-0.22370524,14.539,-19738459.0,28655126.0,6.46,8916667.0,5.86,37782949.0,37.376,8.993,4.82,18638825.0
81,81.0,895,25.19,1.614,33,000895.SZ,294059509.0,双汇发展,331926.0,29457543.0,0.11287715,51.546,26300115.0,62678158.0,7.35,88978273.0,4.35,76759584.0,99.939,40.206,2.35,106217127.0
82,82.0,875,6.23,0.809,33,000875.SZ,660018365.0,吉电股份,-537717.0,-5445349.0,-0.08147001,9.905,-2540508.0,4723041.0,5.77,2182533.0,5.44,14806711.0,26.45,5.4,4.73,9361362.0
83,83.0,963,43.9,6.45,33,000963.SZ,246414694.0,华东医药,59937.0,254539.0,0.02432363,40.654,1928846.0,2448909.0,3.01,4377755.0,2.29,8780212.0,77.375,33.333,1.27,9034751.0
84,84.0,902,13.41,1.055,33,000902.SZ,156119995.0,新洋丰,-64200.0,8951290.0,-0.04112221,14.876,1173255.0,11039041.0,2.78,12212296.0,2.54,34225909.0,95.894,10.751,2.06,43177199.0
85,85.0,901,8.12,2.138,33,000901.SZ,221759998.0,航天科技,333565.0,8909936.0,0.15041712,6.846,5734680.0,2702045.0,7.96,8436725.0,7.36,17136189.0,19.606,3.88,6.94,26046125.0
86,86.0,932,4.24,1.193,33,000932.SZ,1121291251.0,华菱钢铁,38920.0,3746502.0,0.003471,17.992,-1078034.0,14713963.0,5.64,13635929.0,4.58,24618124.0,68.147,9.011,3.92,28364626.0
87,87.0,909,8.27,-0.601,33,000909.SZ,196000000.0,数源科技,-464459.0,-15628853.0,-0.23696888,20.408,-7723057.0,19188594.0,8.85,11465537.0,8.13,47983845.0,91.218,9.811,5.85,32354992.0
88,88.0,935,21.18,5.007,33,000935.SZ,137949807.0,四川双马,293717.0,-1005071.0,0.21291585,15.415,3347121.0,1737978.0,11.68,5085099.0,11.0,10489093.0,56.636,7.692,8.56,9484022.0
89,89.0,936,5.22,1.556,33,000936.SZ,440005994.0,华西股份,-175728.0,-9048079.0,-0.03993764,25.217,-1064246.0,8954190.0,5.76,7889944.0,5.22,30293796.0,78.206,15.481,3.44,21245717.0
90,90.0,878,11.22,1.447,33,000878.SZ,1007974723.0,云南铜业,516951.0,-1813807.0,0.05128611,10.581,3349118.0,71877389.0,33.39,75226507.0,31.23,135144333.0,30.167,6.765,27.0,133330526.0
91,91.0,882,1.7,2.41,33,000882.SZ,249193175.0,华联股份,555837.0,4410055.0,0.22305466,10.469,5098944.0,0.0,6.12,5098944.0,5.8,9036636.0,64.441,6.714,4.96,13446691.0
92,92.0,889,1.94,2.105,33,000889.SZ,338517916.0,ST中嘉,-364870.0,-5902337.0,-0.10778455,17.268,-3249315.0,3656685.0,6.18,407370.0,5.54,13690835.0,51.954,11.482,4.36,7788498.0
93,93.0,970,15.06,4.149,33,000970.SZ,290304000.0,中科三环,1905807.0,23266882.0,0.65648665,10.683,19238399.0,9517736.0,3.73,28756135.0,3.51,32837465.0,89.231,6.997,3.01,56104347.0
94,94.0,990,10.17,4.094,33,000990.SZ,261974348.0,诚志股份,890635.0,23068445.0,0.33997031,25.926,25528019.0,20441794.0,17.85,45969813.0,15.75,46472718.0,94.845,18.66,10.5,69541163.0
95,95.0,993,10.9,-0.183,33,000993.SZ,373000000.0,闽东电力,435215.0,4768103.0,0.11667962,14.106,4201005.0,6833811.0,9.06,11034816.0,8.48,24214408.0,77.985,8.029,6.82,28982511.0
96,96.0,2023,8.69,1.637,33,002023.SZ,135903811.0,海特高新,-423256.0,-12722767.0,-0.31143792,17.083,-8028979.0,9115459.0,6.1,1086480.0,5.64,20648880.0,88.529,12.618,4.32,7926113.0
97,97.0,983,13.39,-0.075,33,000983.SZ,1132438384.0,山西焦煤,-1820104.0,-82993630.0,-0.16072433,16.364,-86234437.0,189156969.0,23.04,102922532.0,21.04,266557608.0,55.946,10.372,16.56,183563978.0
98,98.0,977,20.72,2.119,33,000977.SZ,215000000.0,浪潮信息,53602.0,467205.0,0.02493116,3.806,-392213.0,8400667.0,4.91,8008454.0,4.78,26871055.0,91.422,2.208,4.55,27338260.0
99,99.0,2014,7.67,0.0,33,002014.SZ,138510560.0,永新股份,223662.0,12510008.0,0.1614765,38.567,4891776.0,969776.0,4.06,5861552.0,3.28,9860318.0,96.29,30.667,1.8,22370326.0
0,0.0,2009,17.68,1.843,33,002009.SZ,152879320.0,天奇股份,-75828.0,-2179943.0,-0.04959991,9.92,-2339140.0,23918460.0,12.3,21579320.0,10.94,55837142.0,88.866,6.81,10.08,53657199.0
1,1.0,2111,8.26,1.599,33,002111.SZ,46320079.0,威海广泰,147657.0,11323080.0,0.31877536,16.298,5399181.0,6380321.0,8.67,11779502.0,8.04,30988969.0,59.924,9.653,6.24,42312049.0
2,2.0,2017,13.57,3.037,33,002017.SZ,196274478.0,东信和平,160908.0,10613655.0,0.08198111,25.474,1005979.0,16457176.0,8.94,17463155.0,7.83,45685598.0,91.38,18.219,5.31,56299253.0
3,3.0,2021,1.86,0.541,33,002021.SZ,436780800.0,ST中捷,252234.0,-6177931.0,0.05774842,11.682,3634606.0,19303544.0,6.74,22938150.0,6.25,69165880.0,82.057,6.145,5.33,62987949.0
4,4.0,981,1.66,0.0,33,000981.SZ,50000000.0,*ST银亿,,,,,,,,,,,,,,
5,5.0,2072,6.76,1.502,33,002072.SZ,176000000.0,*ST凯瑞,-8900.0,-1890484.0,-0.00505682,12.925,-80947.0,799928.0,12.45,718981.0,11.04,5007203.0,7.556,7.884,9.6,3116719.0
6,6.0,976,4.25,1.191,33,000976.SZ,408710582.0,华铁股份,-384815.0,-5087271.0,-0.09415342,6.151,-2177660.0,4728632.0,5.35,2550972.0,5.05,12635805.0,16.914,4.649,4.73,7548534.0
7,7.0,985,16.29,2.711,33,000985.SZ,129639500.0,大庆华科,-56989.0,-1903915.0,-0.0439596,13.428,-845277.0,845277.0,14.36,0.0,13.36,5272958.0,66.024,6.667,10.96,3369043.0
8,8.0,2061,5.54,1.095,33,002061.SZ,88980000.0,浙江交科,355008.0,170254.0,0.39897505,9.117,5750546.0,8011145.0,7.6,13761691.0,6.83,37206616.0,42.328,6.463,6.33,37376870.0
9,9.0,2066,10.61,2.611,33,002066.SZ,89460570.0,瑞泰科技,-28196.0,-2984408.0,-0.0315178,18.492,-1276664.0,1276664.0,9.9,0.0,9.33,6361419.0,47.989,12.153,6.81,3377011.0
10,10.0,2092,6.84,2.09,33,002092.SZ,427754600.0,中泰化学,-221481.0,-18557158.0,-0.05177758,21.818,-17899959.0,78415993.0,13.4,60516034.0,11.95,133697680.0,97.923,15.124,8.6,115140522.0
11,11.0,998,14.48,0.347,33,000998.SZ,245488660.0,隆平高科,1045747.0,22979067.0,0.42598587,7.4,21935197.0,40350041.0,5.66,62285238.0,5.31,145175773.0,69.288,5.104,4.88,168154840.0
12,12.0,1696,6.21,0.812,33,001696.SZ,451699958.0,宗申动力,434161.0,6600178.0,0.09611712,34.483,8034225.0,8703808.0,9.36,16738033.0,6.88,25901022.0,87.664,25.843,4.56,32501200.0
13,13.0,2099,6.91,1.917,33,002099.SZ,121934394.0,海翔药业,642565.0,11341536.0,0.52697601,18.85,10795101.0,2060720.0,1.86,12855821.0,1.72,20100991.0,86.813,11.656,1.27,31442527.0
14,14.0,2003,11.73,-2.736,33,002003.SZ,122488421.0,伟星股份,-111079.0,-2153793.0,-0.09068531,28.283,-962574.0,5939953.0,2.54,4977379.0,2.03,14023565.0,77.769,20.494,1.42,11869772.0
15,15.0,2088,23.46,2.133,33,002088.SZ,199297707.0,鲁阳节能,213688.0,5324896.0,0.1072205,22.74,6601569.0,14279935.0,8.96,20881504.0,8.04,25463081.0,65.713,15.2,5.64,30787977.0
16,16.0,982,1.89,1.613,33,000982.SZ,86000000.0,中银绒业,-37861.0,-68964.0,-0.04402442,8.466,-801008.0,3785638.0,2.05,2984630.0,1.89,16103481.0,92.986,6.842,1.73,16034517.0
17,17.0,2106,7.99,1.783,33,002106.SZ,231360140.0,莱宝高科,462619.0,9010863.0,0.19995622,28.533,11433115.0,27861731.0,12.05,39294846.0,9.25,48604692.0,99.87,22.252,6.7,57615555.0
18,18.0,2012,5.05,1.202,33,002012.SZ,194788548.0,凯恩股份,-97856.0,-3569964.0,-0.05023704,19.075,435819.0,2986007.0,6.18,3421826.0,5.78,16120942.0,58.067,10.826,4.2,12550978.0
19,19.0,2022,13.03,4.996,33,002022.SZ,362536265.0,*ST科华,137051.0,-7875390.0,0.03780339,13.755,4880002.0,19558383.0,18.36,24438385.0,15.96,63901912.0,40.41,8.679,13.92,56026522.0
20,20.0,2129,45.68,5.012,33,002129.SZ,255086596.0,TCL中环,-627877.0,2719283.0,-0.24614269,13.152,-5244700.0,20133060.0,2.71,14888360.0,2.54,33803069.0,65.659,6.535,2.08,36522352.0
21,21.0,2118,2.66,9.917,33,002118.SZ,38466020.0,紫鑫药业,-118000.0,-7772635.0,-0.30676426,4.796,-1806452.0,2358612.0,2.95,552160.0,2.86,11733430.0,33.198,3.18,2.68,3960795.0
22,22.0,2015,13.8,0.364,33,002015.SZ,145925977.0,协鑫能科,-57853.0,-6434858.0,-0.03964544,9.677,-1111261.0,4368031.0,11.9,3256770.0,10.98,16612747.0,20.474,7.636,9.8,10177889.0
23,23.0,2076,2.09,0.966,33,002076.SZ,96471749.0,*ST雪莱,271610.0,8640404.0,0.28154356,7.242,3441033.0,3146268.0,3.48,6587301.0,3.27,13519372.0,48.383,4.63,3.01,22159776.0
24,24.0,2221,8.06,2.025,33,002221.SZ,104140000.0,东华能源,146843.0,5626607.0,0.14100538,29.53,3068524.0,3412908.0,1.93,6481432.0,1.47,18537478.0,99.379,22.297,1.05,24164085.0
25,25.0,2001,21.79,2.109,33,002001.SZ,338476754.0,新和成,-163566.0,-17012120.0,-0.04832415,35.156,-8671842.0,24189127.0,3.46,15517285.0,2.8,50092557.0,69.47,26.996,1.66,33080437.0
26,26.0,2135,6.83,1.637,33,002135.SZ,59584025.0,东南网架,50500.0,5260691.0,0.08475426,10.931,668105.0,0.0,4.11,668105.0,3.97,5712635.0,92.24,5.168,3.3,10973326.0
27,27.0,2085,5.96,1.707,33,002085.SZ,113252781.0,万丰奥威,488317.0,8595659.0,0.4311744,59.292,6120726.0,1998511.0,0.9,8119237.0,0.66,19385159.0,97.696,37.19,0.23,27980818.0
28,28.0,2138,20.85,2.056,33,002138.SZ,52646880.0,顺络电子,359469.0,13698442.0,0.6827926,24.558,7689283.0,9594630.0,3.17,17283913.0,2.71,28977526.0,99.51,14.444,1.92,42675968.0
29,29.0,2016,5.8,0.346,33,002016.SZ,115752637.0,世荣兆业,-345749.0,-14122658.0,-0.29869643,16.861,-4870250.0,8060973.0,8.04,3190723.0,6.3,28140743.0,30.668,13.402,5.72,14018085.0
30,30.0,2100,10.11,0.198,33,002100.SZ,149759600.0,天康生物,-53927.0,-1746977.0,-0.03600904,21.716,-124967.0,3767556.0,4.54,3642589.0,4.12,15543759.0,61.105,13.766,2.92,13796782.0
31,31.0,2063,6.17,1.815,33,002063.SZ,186340536.0,远光软件,375898.0,6989630.0,0.20172637,29.048,7830539.0,3998833.0,2.71,11829372.0,2.4,17339271.0,96.764,21.839,1.49,24328901.0
32,32.0,2224,4.49,1.354,33,002224.SZ,22800000.0,三力士,165300.0,12177207.0,0.725,6.371,6123993.0,973209.0,3.84,7097202.0,3.7,10979262.0,86.33,4.121,3.38,23156469.0
33,33.0,2094,3.5,0.287,33,002094.SZ,214611080.0,青岛金王,-1538402.0,-29470883.0,-0.71683251,6.117,-19629415.0,24812486.0,4.25,5183071.0,4.08,52395059.0,35.421,3.576,3.76,22924176.0
34,34.0,2115,4.59,2.915,33,002115.SZ,70079063.0,三维通信,369821.0,20697820.0,0.52771967,16.755,14914870.0,19587949.0,6.62,34502819.0,6.0,47728269.0,99.036,12.937,4.72,68426089.0
35,35.0,2104,7.81,1.561,33,002104.SZ,155249770.0,恒宝股份,106202.0,1909826.0,0.06840719,32.346,-2891804.0,27632021.0,8.04,24740217.0,7.02,51518434.0,99.756,17.13,4.11,53428260.0
36,36.0,2167,6.35,3.252,33,002167.SZ,32242600.0,东方锆业,735152.0,47814497.0,2.28006426,9.041,36097454.0,3557723.0,5.97,39655177.0,5.57,13456878.0,99.979,5.445,4.98,61271375.0
37,37.0,2064,6.63,2.157,33,002064.SZ,314513750.0,华峰化学,1006627.0,25949042.0,0.32005819,22.708,19489118.0,9403923.0,4.35,28893041.0,3.83,23420447.0,85.431,14.83,2.74,49369489.0
38,38.0,2154,3.66,3.39,33,002154.SZ,102480000.0,报喜鸟,132975.0,2212710.0,0.12975703,18.898,3075353.0,9122504.0,4.53,12197857.0,4.28,21466455.0,98.623,7.083,3.09,23679165.0
39,39.0,2117,7.09,0.425,33,002117.SZ,71050000.0,东港股份,110563.0,5847344.0,0.15561295,36.264,1661604.0,2521695.0,1.86,4183299.0,1.46,21178205.0,98.766,23.843,0.87,27025549.0
40,40.0,2142,30.01,0.368,33,002142.SZ,1053549090.0,宁波银行,-4425136.0,-102930375.0,-0.42002181,22.685,-90777010.0,129391969.0,7.95,38614959.0,6.18,196740900.0,95.119,14.419,5.01,93810525.0
41,41.0,2082,9.06,5.349,33,002082.SZ,122222400.0,万邦德,2370911.0,35103615.0,1.93983345,10.083,41665272.0,47761730.0,13.92,89427002.0,12.75,97340244.0,99.521,6.824,11.37,132443859.0
42,42.0,2090,11.75,1.468,33,002090.SZ,87739127.0,金智科技,15800.0,130152.0,0.01800793,7.664,330886.0,412330.0,5.76,743216.0,5.43,5263848.0,30.339,4.613,4.94,5394000.0
43,43.0,2108,4.92,1.653,33,002108.SZ,38822520.0,沧州明珠,-4471.0,-7996268.0,-0.01151651,19.506,-481259.0,8293295.0,2.42,7812036.0,2.08,32576161.0,95.878,12.593,1.63,24579893.0
44,44.0,2069,3.68,0.0,33,002069.SZ,213417619.0,ST獐子岛,-41946.0,1900170.0,-0.01965442,26.111,2287108.0,14451124.0,11.35,16738232.0,9.05,44994506.0,94.325,20.448,6.65,46894676.0
45,45.0,2245,14.48,2.622,33,002245.SZ,38125000.0,蔚蓝锂芯,-22490.0,-4033863.0,-0.05899016,7.58,-357265.0,1281660.0,2.2,924395.0,2.04,8816086.0,52.725,4.902,1.89,4782223.0
46,46.0,2131,1.81,1.117,33,002131.SZ,45879200.0,利欧股份,77706.0,9404686.0,0.16937087,6.667,1976795.0,1993909.0,0.88,3970704.0,0.83,10068262.0,61.934,4.192,0.77,19472948.0
47,47.0,2192,111.62,3.4,33,002192.SZ,55172350.0,融捷股份,-58099.0,-3333496.0,-0.10530456,6.611,-1267123.0,1766223.0,15.32,499100.0,14.34,9028611.0,53.936,4.735,13.42,5695115.0
48,48.0,2078,11.89,1.711,33,002078.SZ,502402797.0,太阳纸业,516189.0,4838971.0,0.10274405,18.156,10043958.0,10205934.0,4.1,20249892.0,3.67,27460788.0,97.111,12.64,2.84,32299759.0
49,49.0,2098,5.88,3.339,33,002098.SZ,155000000.0,浔兴股份,-57900.0,-2733446.0,-0.03735484,9.169,-629308.0,1881445.0,5.06,1252137.0,4.73,7127694.0,61.208,5.005,4.21,4394248.0
50,50.0,2133,3.21,1.582,33,002133.SZ,256438585.0,广宇集团,-30492.0,-9825672.0,-0.01189057,14.451,57795.0,3191849.0,8.91,3249644.0,7.95,21127867.0,22.698,11.753,6.66,11302195.0
51,51.0,2256,2.6,2.362,33,002256.SZ,84704000.0,兆新股份,-125382.0,-6173888.0,-0.14802371,8.303,-1787866.0,2569575.0,1.5,781709.0,1.38,13171275.0,72.22,5.073,1.27,6997387.0
52,52.0,2177,2.64,0.763,33,002177.SZ,78352935.0,*ST御银,-317270.0,-8909758.0,-0.40492421,6.198,-4861091.0,4861091.0,5.74,0.0,5.45,12556531.0,20.98,4.324,5.07,3646773.0
53,53.0,2273,11.39,2.428,33,002273.SZ,48717500.0,水晶光电,287650.0,15889985.0,0.59044491,29.477,10071093.0,5469914.0,2.35,15541007.0,2.01,21699941.0,99.768,15.075,1.28,37589926.0
54,54.0,2109,5.29,1.147,33,002109.SZ,201800455.0,兴化股份,-72800.0,-912257.0,-0.03607524,11.234,488170.0,4005148.0,8.02,4493318.0,7.2,20442019.0,32.018,7.371,6.4,19529762.0
55,55.0,2297,7.6,3.121,33,002297.SZ,27000000.0,博云新材,-33226.0,-606590.0,-0.12305926,9.419,-921852.0,2359712.0,10.92,1437860.0,9.56,10487064.0,35.469,7.057,9.04,9880474.0
56,56.0,2165,5.28,-2.583,33,002165.SZ,83599795.0,红宝丽,-72664.0,-2534135.0,-0.08691887,20.607,-2643935.0,4927825.0,8.34,2283890.0,7.65,20518672.0,83.039,15.139,5.49,17984537.0
57,57.0,2186,7.92,1.409,33,002186.SZ,54130000.0,全聚德,-106986.0,-8703939.0,-0.19764641,7.443,-4376048.0,6045544.0,14.94,1669496.0,14.13,21325778.0,83.239,5.128,12.87,12621839.0
58,58.0,2222,14.5,2.113,33,002222.SZ,103872205.0,福晶科技,-79068.0,-2323926.0,-0.07612046,9.255,-2400494.0,5503430.0,4.25,3102936.0,3.92,24923769.0,93.663,6.154,3.53,22599843.0
59,59.0,2112,7.2,2.273,33,002112.SZ,73073525.0,三变科技,72663.0,2020691.0,0.0994382,7.432,1109036.0,1253306.0,6.36,2362342.0,6.02,12900808.0,90.252,4.485,5.48,14921499.0
60,60.0,2206,5.85,1.916,33,002206.SZ,59625000.0,海利得,-26050.0,-3440410.0,-0.04368973,41.313,-1215838.0,5460627.0,3.66,4244789.0,3.16,23583015.0,65.353,32.331,1.52,20142605.0
